timestamp,rule_pred,rule_label,lstm_pred,lstm_label,mismatch
1783294355.5109813,0,Alert,1,Drowsy,True
1783294355.5498774,0,Alert,1,Drowsy,True
1783294355.5797975,0,Alert,1,Drowsy,True
1783294355.606724,0,Alert,1,Drowsy,True
1783294355.636645,0,Alert,1,Drowsy,True
1783294355.673547,0,Alert,1,Drowsy,True
1783294355.709452,0,Alert,1,Drowsy,True
1783294355.7483478,0,Alert,1,Drowsy,True
1783294355.7892377,0,Alert,1,Drowsy,True
1783294355.824143,0,Alert,1,Drowsy,True
1783294355.857058,0,Alert,1,Drowsy,True
1783294355.890966,0,Alert,1,Drowsy,True
1783294355.9278665,0,Alert,1,Drowsy,True
1783294355.964768,0,Alert,1,Drowsy,True
1783294355.999674,0,Alert,1,Drowsy,True
1783294356.027599,0,Alert,1,Drowsy,True
1783294356.0535288,0,Alert,1,Drowsy,True
1783294356.081461,0,Alert,1,Drowsy,True
1783294356.10938,0,Alert,1,Drowsy,True
1783294356.1402986,0,Alert,1,Drowsy,True
1783294356.170218,0,Alert,1,Drowsy,True
1783294356.2011359,0,Alert,1,Drowsy,True
1783294356.2400305,0,Alert,1,Drowsy,True
1783294356.2779307,0,Alert,1,Drowsy,True
1783294356.3178244,0,Alert,1,Drowsy,True
1783294356.3577316,0,Alert,1,Drowsy,True
1783294356.3976116,0,Alert,1,Drowsy,True
1783294356.4335134,0,Alert,1,Drowsy,True
1783294356.4644303,0,Alert,1,Drowsy,True
1783294356.4953482,0,Alert,1,Drowsy,True
1783294356.5232737,0,Alert,1,Drowsy,True
1783294356.5551903,0,Alert,1,Drowsy,True
1783294356.5910926,0,Alert,1,Drowsy,True
1783294356.6309874,0,Alert,1,Drowsy,True
1783294356.666891,0,Alert,0,Alert,False
1783294356.7007992,0,Alert,0,Alert,False
1783294356.7357063,0,Alert,0,Alert,False
1783294356.7726078,0,Alert,0,Alert,False
1783294356.8075137,0,Alert,0,Alert,False
1783294356.8414223,0,Alert,0,Alert,False
1783294356.8803203,0,Alert,0,Alert,False
1783294356.9222116,0,Alert,0,Alert,False
1783294356.957124,0,Alert,0,Alert,False
1783294356.9930177,0,Alert,0,Alert,False
1783294357.0259297,0,Alert,0,Alert,False
1783294357.059838,0,Alert,0,Alert,False
1783294357.1166875,0,Alert,0,Alert,False
1783294357.1535883,0,Alert,0,Alert,False
1783294357.1884966,0,Alert,0,Alert,False
1783294357.2273903,0,Alert,0,Alert,False
1783294357.2652903,0,Alert,0,Alert,False
1783294357.2991984,0,Alert,0,Alert,False
1783294357.3370967,0,Alert,0,Alert,False
1783294357.3730016,0,Alert,0,Alert,False
1783294357.4069102,0,Alert,0,Alert,False
1783294357.4408293,0,Alert,0,Alert,False
1783294357.4747279,0,Alert,0,Alert,False
1783294357.5156198,0,Alert,0,Alert,False
1783294357.5545151,0,Alert,0,Alert,False
1783294357.5904198,0,Alert,0,Alert,False
1783294357.6243289,0,Alert,0,Alert,False
1783294357.6632354,0,Alert,0,Alert,False
1783294357.7130928,0,Alert,0,Alert,False
1783294357.7499928,1,Drowsy,0,Alert,True
1783294357.7888892,1,Drowsy,1,Drowsy,False
1783294357.8237965,1,Drowsy,1,Drowsy,False
1783294357.8587098,1,Drowsy,1,Drowsy,False
1783294357.8926127,1,Drowsy,1,Drowsy,False
1783294357.931507,1,Drowsy,1,Drowsy,False
1783294357.9694054,1,Drowsy,1,Drowsy,False
1783294358.004315,1,Drowsy,1,Drowsy,False
1783294358.0392191,1,Drowsy,1,Drowsy,False
1783294358.0741262,1,Drowsy,1,Drowsy,False
1783294358.109033,1,Drowsy,1,Drowsy,False
1783294358.1469312,1,Drowsy,1,Drowsy,False
1783294358.1828346,1,Drowsy,1,Drowsy,False
1783294358.215748,1,Drowsy,1,Drowsy,False
1783294358.2546432,1,Drowsy,1,Drowsy,False
1783294358.2915435,1,Drowsy,1,Drowsy,False
1783294358.3304405,1,Drowsy,1,Drowsy,False
1783294358.369336,1,Drowsy,1,Drowsy,False
1783294358.4092307,1,Drowsy,1,Drowsy,False
1783294358.451117,1,Drowsy,1,Drowsy,False
1783294358.4920092,1,Drowsy,1,Drowsy,False
1783294358.5319023,1,Drowsy,1,Drowsy,False
1783294358.5698,1,Drowsy,1,Drowsy,False
1783294358.6096926,1,Drowsy,1,Drowsy,False
1783294358.650586,1,Drowsy,1,Drowsy,False
1783294358.6924722,1,Drowsy,1,Drowsy,False
1783294358.7303703,0,Alert,1,Drowsy,True
1783294358.7692666,0,Alert,1,Drowsy,True
1783294358.8041737,0,Alert,1,Drowsy,True
1783294358.8400774,0,Alert,1,Drowsy,True
1783294358.8849566,0,Alert,1,Drowsy,True
1783294358.9298387,0,Alert,1,Drowsy,True
1783294358.9667401,0,Alert,1,Drowsy,True
1783294359.002647,0,Alert,1,Drowsy,True
1783294359.038546,0,Alert,1,Drowsy,True
1783294359.0734534,0,Alert,1,Drowsy,True
1783294359.1113532,0,Alert,1,Drowsy,True
1783294359.148253,0,Alert,1,Drowsy,True
1783294359.1851547,0,Alert,1,Drowsy,True
1783294359.2200603,0,Alert,1,Drowsy,True
1783294359.2589583,0,Alert,1,Drowsy,True
1783294359.2958598,0,Alert,1,Drowsy,True
1783294359.330767,0,Alert,1,Drowsy,True
1783294359.3706582,0,Alert,1,Drowsy,True
1783294359.406563,0,Alert,1,Drowsy,True
1783294359.442481,1,Drowsy,1,Drowsy,False
1783294359.49732,1,Drowsy,1,Drowsy,False
1783294359.532226,1,Drowsy,1,Drowsy,False
1783294359.5671337,1,Drowsy,1,Drowsy,False
1783294359.6020439,1,Drowsy,1,Drowsy,False
1783294359.6349518,1,Drowsy,1,Drowsy,False
1783294359.6638744,1,Drowsy,1,Drowsy,False
1783294359.6917984,1,Drowsy,1,Drowsy,False
1783294359.719724,1,Drowsy,1,Drowsy,False
1783294359.7516398,1,Drowsy,1,Drowsy,False
1783294359.7795644,1,Drowsy,1,Drowsy,False
1783294359.8124769,1,Drowsy,1,Drowsy,False
1783294359.9840178,1,Drowsy,1,Drowsy,False
1783294360.0169303,2,Highly Drowsy,1,Drowsy,True
1783294360.0458527,2,Highly Drowsy,1,Drowsy,True
1783294360.0797608,2,Highly Drowsy,1,Drowsy,True
1783294360.107686,2,Highly Drowsy,1,Drowsy,True
1783294360.1346142,2,Highly Drowsy,1,Drowsy,True
1783294360.1645353,2,Highly Drowsy,1,Drowsy,True
1783294360.2034307,2,Highly Drowsy,1,Drowsy,True
1783294360.236349,2,Highly Drowsy,1,Drowsy,True
1783294360.2742412,2,Highly Drowsy,1,Drowsy,True
1783294360.3121402,2,Highly Drowsy,1,Drowsy,True
1783294360.3470516,2,Highly Drowsy,1,Drowsy,True
1783294360.3809576,2,Highly Drowsy,2,Highly Drowsy,False
1783294360.4158628,2,Highly Drowsy,2,Highly Drowsy,False
1783294360.4527664,2,Highly Drowsy,2,Highly Drowsy,False
1783294360.4916608,2,Highly Drowsy,2,Highly Drowsy,False
1783294360.5275638,2,Highly Drowsy,2,Highly Drowsy,False
1783294360.5564873,2,Highly Drowsy,2,Highly Drowsy,False
1783294360.5854092,2,Highly Drowsy,2,Highly Drowsy,False
1783294360.6143312,2,Highly Drowsy,2,Highly Drowsy,False
1783294360.6402614,2,Highly Drowsy,2,Highly Drowsy,False
1783294360.6761744,2,Highly Drowsy,2,Highly Drowsy,False
1783294360.7160592,2,Highly Drowsy,2,Highly Drowsy,False
1783294360.745986,2,Highly Drowsy,1,Drowsy,True
1783294360.7749026,2,Highly Drowsy,1,Drowsy,True
1783294360.802828,2,Highly Drowsy,1,Drowsy,True
1783294360.8337443,2,Highly Drowsy,1,Drowsy,True
1783294360.8656595,2,Highly Drowsy,1,Drowsy,True
1783294360.9005659,2,Highly Drowsy,1,Drowsy,True
1783294360.9314854,2,Highly Drowsy,1,Drowsy,True
1783294360.9693851,2,Highly Drowsy,1,Drowsy,True
1783294361.0042882,2,Highly Drowsy,1,Drowsy,True
1783294361.0312161,2,Highly Drowsy,1,Drowsy,True
1783294361.0571477,2,Highly Drowsy,1,Drowsy,True
1783294361.0790884,2,Highly Drowsy,1,Drowsy,True
1783294361.1040215,2,Highly Drowsy,1,Drowsy,True
1783294361.132944,2,Highly Drowsy,1,Drowsy,True
1783294361.168848,2,Highly Drowsy,1,Drowsy,True
1783294361.2027571,2,Highly Drowsy,1,Drowsy,True
1783294361.23168,2,Highly Drowsy,1,Drowsy,True
1783294361.2905242,1,Drowsy,1,Drowsy,False
1783294361.3144612,1,Drowsy,1,Drowsy,False
1783294361.3553548,1,Drowsy,1,Drowsy,False
1783294361.3902566,1,Drowsy,1,Drowsy,False
1783294361.422172,1,Drowsy,1,Drowsy,False
1783294361.46007,0,Alert,1,Drowsy,True
1783294361.4919941,0,Alert,1,Drowsy,True
1783294361.5268912,0,Alert,0,Alert,False
1783294361.5617983,0,Alert,0,Alert,False
1783294361.5987008,0,Alert,0,Alert,False
1783294361.6326072,0,Alert,0,Alert,False
1783294361.6655226,0,Alert,0,Alert,False
1783294361.7004254,0,Alert,0,Alert,False
1783294361.732342,0,Alert,0,Alert,False
1783294361.7662516,0,Alert,0,Alert,False
1783294361.7991626,0,Alert,0,Alert,False
1783294361.8380587,0,Alert,0,Alert,False
1783294361.883936,0,Alert,0,Alert,False
1783294361.9208372,0,Alert,0,Alert,False
1783294361.9557447,0,Alert,0,Alert,False
1783294361.9926476,0,Alert,0,Alert,False
1783294362.027553,0,Alert,0,Alert,False
1783294362.062459,0,Alert,0,Alert,False
1783294362.0993593,0,Alert,0,Alert,False
1783294362.1262872,0,Alert,0,Alert,False
1783294362.1552105,0,Alert,0,Alert,False
1783294362.1841328,0,Alert,0,Alert,False
1783294362.2130575,0,Alert,0,Alert,False
1783294362.241979,0,Alert,0,Alert,False
1783294362.2699044,0,Alert,0,Alert,False
1783294362.304811,0,Alert,0,Alert,False
1783294362.3317385,0,Alert,0,Alert,False
1783294362.362655,0,Alert,0,Alert,False
1783294362.3955674,0,Alert,0,Alert,False
1783294362.4264853,0,Alert,0,Alert,False
1783294362.4623885,0,Alert,0,Alert,False
1783294362.4943032,0,Alert,0,Alert,False
1783294362.524224,0,Alert,0,Alert,False
1783294362.553146,0,Alert,0,Alert,False
1783294362.5820682,0,Alert,0,Alert,False
1783294362.6199672,0,Alert,0,Alert,False
1783294362.6528795,0,Alert,0,Alert,False
1783294362.6768146,0,Alert,0,Alert,False
1783294362.709728,0,Alert,0,Alert,False
1783294362.7436368,0,Alert,0,Alert,False
1783294362.775551,0,Alert,0,Alert,False
1783294362.8034759,0,Alert,0,Alert,False
1783294362.8343937,0,Alert,0,Alert,False
1783294362.8832638,0,Alert,0,Alert,False
1783294362.9161756,0,Alert,0,Alert,False
1783294362.949087,0,Alert,0,Alert,False
1783294362.9790077,0,Alert,0,Alert,False
1783294363.010923,0,Alert,0,Alert,False
1783294363.0518122,0,Alert,0,Alert,False
1783294363.0857215,0,Alert,0,Alert,False
1783294363.1146452,0,Alert,0,Alert,False
1783294363.1475563,0,Alert,0,Alert,False
1783294363.1794708,0,Alert,0,Alert,False
1783294363.2093914,0,Alert,0,Alert,False
1783294363.243301,0,Alert,0,Alert,False
1783294363.2851875,0,Alert,0,Alert,False
1783294363.3171024,0,Alert,0,Alert,False
1783294363.3450277,0,Alert,0,Alert,False
1783294363.3839254,0,Alert,0,Alert,False
1783294363.4158392,0,Alert,0,Alert,False
1783294363.4467561,0,Alert,0,Alert,False
1783294363.4826891,0,Alert,0,Alert,False
1783294363.5185635,0,Alert,0,Alert,False
1783294363.5564628,0,Alert,0,Alert,False
1783294363.5903728,0,Alert,0,Alert,False
1783294363.631267,0,Alert,0,Alert,False
1783294363.6751463,0,Alert,0,Alert,False
1783294363.7100525,0,Alert,0,Alert,False
1783294363.7469544,0,Alert,0,Alert,False
1783294363.7828586,1,Drowsy,0,Alert,True
1783294363.8207562,1,Drowsy,0,Alert,True
1783294363.8536675,1,Drowsy,0,Alert,True
1783294363.888575,1,Drowsy,0,Alert,True
1783294363.9234827,1,Drowsy,1,Drowsy,False
1783294363.9603832,1,Drowsy,1,Drowsy,False
1783294363.9952903,1,Drowsy,1,Drowsy,False
1783294364.030196,1,Drowsy,1,Drowsy,False
1783294364.066102,1,Drowsy,1,Drowsy,False
1783294364.1000085,1,Drowsy,1,Drowsy,False
1783294364.1339192,1,Drowsy,1,Drowsy,False
1783294364.1688259,1,Drowsy,1,Drowsy,False
1783294364.2037313,1,Drowsy,1,Drowsy,False
1783294364.2416303,1,Drowsy,1,Drowsy,False
1783294364.2735436,1,Drowsy,1,Drowsy,False
1783294364.308452,1,Drowsy,1,Drowsy,False
1783294364.3443556,1,Drowsy,1,Drowsy,False
1783294364.3822558,1,Drowsy,1,Drowsy,False
1783294364.4161646,1,Drowsy,1,Drowsy,False
1783294364.461044,1,Drowsy,1,Drowsy,False
1783294364.4989417,1,Drowsy,1,Drowsy,False
1783294364.5338488,1,Drowsy,1,Drowsy,False
1783294364.7213473,1,Drowsy,1,Drowsy,False
1783294364.7532659,1,Drowsy,1,Drowsy,False
1783294364.787181,1,Drowsy,1,Drowsy,False
1783294364.8270645,1,Drowsy,1,Drowsy,False
1783294364.8729417,1,Drowsy,1,Drowsy,False
1783294364.905855,1,Drowsy,1,Drowsy,False
1783294364.9417596,1,Drowsy,1,Drowsy,False
1783294364.9786594,1,Drowsy,1,Drowsy,False
1783294365.0125678,1,Drowsy,1,Drowsy,False
1783294365.048473,1,Drowsy,1,Drowsy,False
1783294365.0843766,1,Drowsy,1,Drowsy,False
1783294365.1212773,1,Drowsy,1,Drowsy,False
1783294365.1561844,0,Alert,0,Alert,False
1783294365.1930876,0,Alert,0,Alert,False
1783294365.2309847,0,Alert,0,Alert,False
1783294365.2648923,0,Alert,0,Alert,False
1783294365.292818,0,Alert,0,Alert,False
1783294365.3237357,0,Alert,0,Alert,False
1783294365.3566484,0,Alert,0,Alert,False
1783294365.3845744,0,Alert,0,Alert,False
1783294365.4234686,0,Alert,0,Alert,False
1783294365.4623675,0,Alert,0,Alert,False
1783294365.497274,0,Alert,0,Alert,False
1783294365.532181,0,Alert,0,Alert,False
1783294365.566088,0,Alert,0,Alert,False
1783294365.605982,0,Alert,0,Alert,False
1783294365.6418853,0,Alert,0,Alert,False
1783294365.6757941,0,Alert,0,Alert,False
1783294365.7216716,0,Alert,0,Alert,False
1783294365.7505953,0,Alert,0,Alert,False
1783294365.779517,0,Alert,0,Alert,False
1783294365.812429,0,Alert,0,Alert,False
1783294365.8523233,0,Alert,0,Alert,False
1783294365.8882263,0,Alert,0,Alert,False
1783294365.9221358,0,Alert,0,Alert,False
1783294365.9600341,0,Alert,0,Alert,False
1783294365.9969366,0,Alert,0,Alert,False
1783294366.0468025,0,Alert,0,Alert,False
1783294366.0837042,0,Alert,0,Alert,False
1783294366.1216028,0,Alert,0,Alert,False
1783294366.1575058,0,Alert,0,Alert,False
1783294366.1924121,0,Alert,0,Alert,False
1783294366.2253246,0,Alert,0,Alert,False
1783294366.2542477,0,Alert,0,Alert,False
1783294366.282182,0,Alert,0,Alert,False
1783294366.3180766,0,Alert,0,Alert,False
1783294366.351989,0,Alert,0,Alert,False
1783294366.3868935,0,Alert,0,Alert,False
1783294366.4218001,0,Alert,0,Alert,False
1783294366.4596982,0,Alert,0,Alert,False
1783294366.4956036,0,Alert,0,Alert,False
1783294366.5315058,0,Alert,0,Alert,False
1783294366.5644188,0,Alert,0,Alert,False
1783294366.6073024,0,Alert,0,Alert,False
1783294366.6462016,0,Alert,0,Alert,False
1783294366.6840978,0,Alert,0,Alert,False
1783294366.7210002,0,Alert,0,Alert,False
1783294366.7559054,0,Alert,0,Alert,False
1783294366.7878208,0,Alert,0,Alert,False
1783294366.8227272,0,Alert,1,Drowsy,True
1783294366.8596306,0,Alert,1,Drowsy,True
1783294366.894535,0,Alert,1,Drowsy,True
1783294366.929441,0,Alert,1,Drowsy,True
1783294366.966345,0,Alert,1,Drowsy,True
1783294367.0012496,0,Alert,1,Drowsy,True
1783294367.0381515,0,Alert,1,Drowsy,True
1783294367.0740552,0,Alert,1,Drowsy,True
1783294367.110956,0,Alert,1,Drowsy,True
1783294367.1448648,0,Alert,1,Drowsy,True
1783294367.1797724,0,Alert,1,Drowsy,True
1783294367.2286415,0,Alert,1,Drowsy,True
1783294367.2635477,0,Alert,1,Drowsy,True
1783294367.2984543,0,Alert,1,Drowsy,True
1783294367.3393445,0,Alert,1,Drowsy,True
1783294367.378242,0,Alert,1,Drowsy,True
1783294367.41515,0,Alert,1,Drowsy,True
1783294367.4530504,0,Alert,1,Drowsy,True
1783294367.4909403,0,Alert,1,Drowsy,True
1783294367.5368173,1,Drowsy,1,Drowsy,False
1783294367.5717235,1,Drowsy,1,Drowsy,False
1783294367.6076279,1,Drowsy,1,Drowsy,False
1783294367.644529,1,Drowsy,1,Drowsy,False
1783294367.679436,1,Drowsy,1,Drowsy,False
1783294367.7143424,1,Drowsy,1,Drowsy,False
1783294367.7492487,1,Drowsy,1,Drowsy,False
1783294367.7921343,1,Drowsy,1,Drowsy,False
1783294367.8330305,1,Drowsy,1,Drowsy,False
1783294367.8659375,1,Drowsy,1,Drowsy,False
1783294367.9038365,1,Drowsy,1,Drowsy,False
1783294367.9417338,1,Drowsy,1,Drowsy,False
1783294367.9796329,1,Drowsy,1,Drowsy,False
1783294368.020524,1,Drowsy,1,Drowsy,False
1783294368.0594203,1,Drowsy,1,Drowsy,False
1783294368.1003108,1,Drowsy,1,Drowsy,False
1783294368.1431956,1,Drowsy,0,Alert,True
1783294368.1810923,1,Drowsy,0,Alert,True
1783294368.2219846,1,Drowsy,1,Drowsy,False
1783294368.2618773,1,Drowsy,1,Drowsy,False
1783294368.3017724,1,Drowsy,1,Drowsy,False
1783294368.3406682,1,Drowsy,1,Drowsy,False
1783294368.3825548,1,Drowsy,1,Drowsy,False
1783294368.4274359,2,Highly Drowsy,1,Drowsy,True
1783294368.4653387,2,Highly Drowsy,1,Drowsy,True
1783294368.4992425,2,Highly Drowsy,1,Drowsy,True
1783294368.5371413,2,Highly Drowsy,1,Drowsy,True
1783294368.5760407,2,Highly Drowsy,1,Drowsy,True
1783294368.610944,2,Highly Drowsy,1,Drowsy,True
1783294368.647845,2,Highly Drowsy,1,Drowsy,True
1783294368.684749,2,Highly Drowsy,1,Drowsy,True
1783294368.7206519,2,Highly Drowsy,1,Drowsy,True
1783294368.756555,2,Highly Drowsy,1,Drowsy,True
1783294368.7924578,2,Highly Drowsy,1,Drowsy,True
1783294368.831356,2,Highly Drowsy,1,Drowsy,True
1783294368.865264,2,Highly Drowsy,1,Drowsy,True
1783294368.9031641,2,Highly Drowsy,1,Drowsy,True
1783294368.941062,2,Highly Drowsy,1,Drowsy,True
1783294368.975968,2,Highly Drowsy,1,Drowsy,True
1783294369.0138664,2,Highly Drowsy,1,Drowsy,True
1783294369.0517673,2,Highly Drowsy,1,Drowsy,True
1783294369.087669,2,Highly Drowsy,1,Drowsy,True
1783294369.1235728,2,Highly Drowsy,2,Highly Drowsy,False
1783294369.1594775,2,Highly Drowsy,2,Highly Drowsy,False
1783294369.1963794,2,Highly Drowsy,2,Highly Drowsy,False
1783294369.2312853,2,Highly Drowsy,2,Highly Drowsy,False
1783294369.2681878,2,Highly Drowsy,2,Highly Drowsy,False
1783294369.3080802,2,Highly Drowsy,2,Highly Drowsy,False
1783294369.3539567,2,Highly Drowsy,2,Highly Drowsy,False
1783294369.387866,2,Highly Drowsy,2,Highly Drowsy,False
1783294369.4237719,2,Highly Drowsy,2,Highly Drowsy,False
1783294369.4616694,2,Highly Drowsy,1,Drowsy,True
1783294369.497574,2,Highly Drowsy,1,Drowsy,True
1783294369.5314827,2,Highly Drowsy,1,Drowsy,True
1783294369.567396,2,Highly Drowsy,1,Drowsy,True
1783294369.6052852,2,Highly Drowsy,1,Drowsy,True
1783294369.640192,2,Highly Drowsy,1,Drowsy,True
1783294369.6780896,2,Highly Drowsy,1,Drowsy,True
1783294369.72297,2,Highly Drowsy,1,Drowsy,True
1783294369.7588744,2,Highly Drowsy,1,Drowsy,True
1783294369.7947776,2,Highly Drowsy,1,Drowsy,True
1783294369.8286872,2,Highly Drowsy,1,Drowsy,True
1783294370.0281537,2,Highly Drowsy,1,Drowsy,True
1783294370.0620637,2,Highly Drowsy,1,Drowsy,True
1783294370.0949748,2,Highly Drowsy,1,Drowsy,True
1783294370.1298823,2,Highly Drowsy,1,Drowsy,True
1783294370.163791,2,Highly Drowsy,1,Drowsy,True
1783294370.1977005,2,Highly Drowsy,1,Drowsy,True
1783294370.2306128,2,Highly Drowsy,1,Drowsy,True
1783294370.2705064,2,Highly Drowsy,1,Drowsy,True
1783294370.306424,2,Highly Drowsy,1,Drowsy,True
1783294370.3413172,2,Highly Drowsy,1,Drowsy,True
1783294370.380213,2,Highly Drowsy,1,Drowsy,True
1783294370.4151192,2,Highly Drowsy,1,Drowsy,True
1783294370.4530177,2,Highly Drowsy,1,Drowsy,True
1783294370.4929116,2,Highly Drowsy,1,Drowsy,True
1783294370.53081,2,Highly Drowsy,0,Alert,True
1783294370.5677104,2,Highly Drowsy,0,Alert,True
1783294370.602619,2,Highly Drowsy,0,Alert,True
1783294370.6405165,2,Highly Drowsy,1,Drowsy,True
1783294370.6764197,2,Highly Drowsy,1,Drowsy,True
1783294370.7163134,2,Highly Drowsy,1,Drowsy,True
1783294370.7512197,2,Highly Drowsy,1,Drowsy,True
1783294370.7881207,2,Highly Drowsy,1,Drowsy,True
1783294370.8230283,2,Highly Drowsy,1,Drowsy,True
1783294370.8599284,2,Highly Drowsy,1,Drowsy,True
1783294370.8968298,1,Drowsy,1,Drowsy,False
1783294370.9337318,1,Drowsy,1,Drowsy,False
1783294370.969635,1,Drowsy,1,Drowsy,False
1783294371.0035474,1,Drowsy,1,Drowsy,False
1783294371.0404463,1,Drowsy,1,Drowsy,False
1783294371.0763502,0,Alert,1,Drowsy,True
1783294371.1162443,0,Alert,0,Alert,False
1783294371.1531453,0,Alert,0,Alert,False
1783294371.1870544,0,Alert,0,Alert,False
1783294371.2209635,0,Alert,0,Alert,False
1783294371.2558696,0,Alert,0,Alert,False
1783294371.2947667,0,Alert,0,Alert,False
1783294371.3296733,0,Alert,0,Alert,False
1783294371.3625834,0,Alert,0,Alert,False
1783294371.4004853,0,Alert,0,Alert,False
1783294371.4343936,1,Drowsy,1,Drowsy,False
1783294371.4692993,1,Drowsy,1,Drowsy,False
1783294371.5042064,1,Drowsy,1,Drowsy,False
1783294371.5441005,1,Drowsy,1,Drowsy,False
1783294371.580004,1,Drowsy,1,Drowsy,False
1783294371.6159081,1,Drowsy,1,Drowsy,False
1783294371.652808,1,Drowsy,1,Drowsy,False
1783294371.6927016,1,Drowsy,1,Drowsy,False
1783294371.7266111,1,Drowsy,1,Drowsy,False
1783294371.7605214,1,Drowsy,1,Drowsy,False
1783294371.7954276,1,Drowsy,1,Drowsy,False
1783294371.827342,1,Drowsy,0,Alert,True
1783294371.8592553,1,Drowsy,0,Alert,True
1783294371.8881779,1,Drowsy,0,Alert,True
1783294371.9131126,1,Drowsy,0,Alert,True
1783294371.938045,1,Drowsy,0,Alert,True
1783294371.9689617,1,Drowsy,0,Alert,True
1783294372.0038705,1,Drowsy,0,Alert,True
1783294372.0327919,1,Drowsy,0,Alert,True
1783294372.083655,1,Drowsy,1,Drowsy,False
1783294372.115572,1,Drowsy,1,Drowsy,False
1783294372.1494794,1,Drowsy,1,Drowsy,False
1783294372.18339,1,Drowsy,1,Drowsy,False
1783294372.2183118,1,Drowsy,1,Drowsy,False
1783294372.2522058,1,Drowsy,1,Drowsy,False
1783294372.28412,1,Drowsy,1,Drowsy,False
1783294372.3180285,0,Alert,1,Drowsy,True
1783294372.3519385,0,Alert,1,Drowsy,True
1783294372.386845,0,Alert,1,Drowsy,True
1783294372.420755,0,Alert,0,Alert,False
1783294372.4536674,0,Alert,0,Alert,False
1783294372.4935603,0,Alert,0,Alert,False
1783294372.5264804,0,Alert,0,Alert,False
1783294372.5603821,0,Alert,0,Alert,False
1783294372.5942907,0,Alert,1,Drowsy,True
1783294372.629198,0,Alert,1,Drowsy,True
1783294372.6621094,0,Alert,1,Drowsy,True
1783294372.6970172,0,Alert,1,Drowsy,True
1783294372.7369092,0,Alert,1,Drowsy,True
1783294372.7718163,0,Alert,1,Drowsy,True
1783294372.8097138,0,Alert,1,Drowsy,True
1783294372.8466165,0,Alert,1,Drowsy,True
1783294372.8815227,0,Alert,1,Drowsy,True
1783294372.9174254,0,Alert,1,Drowsy,True
1783294372.9493406,0,Alert,1,Drowsy,True
1783294372.9812555,0,Alert,1,Drowsy,True
1783294373.0091813,0,Alert,1,Drowsy,True
1783294373.040097,0,Alert,1,Drowsy,True
1783294373.0700178,0,Alert,1,Drowsy,True
1783294373.1039271,0,Alert,1,Drowsy,True
1783294373.1358519,0,Alert,1,Drowsy,True
1783294373.1667602,0,Alert,0,Alert,False
1783294373.191693,0,Alert,0,Alert,False
1783294373.2216132,0,Alert,0,Alert,False
1783294373.2525294,0,Alert,0,Alert,False
1783294373.2854419,0,Alert,0,Alert,False
1783294373.3163583,0,Alert,0,Alert,False
1783294373.3492708,0,Alert,0,Alert,False
1783294373.3811858,0,Alert,0,Alert,False
1783294373.422076,0,Alert,0,Alert,False
1783294373.4490035,0,Alert,0,Alert,False
1783294373.4759316,0,Alert,0,Alert,False
1783294373.5088449,0,Alert,0,Alert,False
1783294373.5417593,0,Alert,0,Alert,False
1783294373.5806525,0,Alert,0,Alert,False
1783294373.6095748,0,Alert,0,Alert,False
1783294373.6394942,0,Alert,0,Alert,False
1783294373.6853726,0,Alert,0,Alert,False
1783294373.7162886,0,Alert,0,Alert,False
1783294373.7442133,0,Alert,0,Alert,False
1783294373.7731392,0,Alert,0,Alert,False
1783294373.8130302,0,Alert,0,Alert,False
1783294373.8429532,0,Alert,0,Alert,False
1783294373.8828435,0,Alert,0,Alert,False
1783294373.9097712,0,Alert,0,Alert,False
1783294373.947673,0,Alert,0,Alert,False
1783294373.9845712,0,Alert,0,Alert,False
1783294374.0184824,0,Alert,0,Alert,False
1783294374.0474038,0,Alert,0,Alert,False
1783294374.0843055,0,Alert,0,Alert,False
1783294374.1182222,0,Alert,0,Alert,False
1783294374.1491315,0,Alert,0,Alert,False
1783294374.179052,0,Alert,0,Alert,False
1783294374.2149572,0,Alert,0,Alert,False
1783294374.2478683,0,Alert,0,Alert,False
1783294374.2837713,0,Alert,0,Alert,False
1783294374.3166857,0,Alert,0,Alert,False
1783294374.3525877,0,Alert,1,Drowsy,True
1783294374.3875067,0,Alert,1,Drowsy,True
1783294374.4273872,0,Alert,1,Drowsy,True
1783294374.4632945,0,Alert,1,Drowsy,True
1783294374.4972014,0,Alert,1,Drowsy,True
1783294374.5370932,0,Alert,1,Drowsy,True
1783294374.5710044,0,Alert,1,Drowsy,True
1783294374.6098995,0,Alert,1,Drowsy,True
1783294374.6468022,0,Alert,1,Drowsy,True
1783294374.6846995,0,Alert,1,Drowsy,True
1783294374.8791797,0,Alert,1,Drowsy,True
1783294374.9130895,0,Alert,1,Drowsy,True
1783294374.947995,0,Alert,1,Drowsy,True
1783294374.9829016,0,Alert,1,Drowsy,True
1783294375.0198023,0,Alert,1,Drowsy,True
1783294375.05471,0,Alert,1,Drowsy,True
1783294375.0876265,0,Alert,1,Drowsy,True
1783294375.1225371,0,Alert,1,Drowsy,True
1783294375.157437,0,Alert,1,Drowsy,True
1783294375.191345,0,Alert,1,Drowsy,True
1783294375.2272484,0,Alert,1,Drowsy,True
1783294375.265147,0,Alert,1,Drowsy,True
1783294375.300053,0,Alert,1,Drowsy,True
1783294375.3369546,0,Alert,1,Drowsy,True
1783294375.3768485,0,Alert,1,Drowsy,True
